Notes,Race,Race Code,Cause of death,Cause of death Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Gender,Gender Code,Deaths,Population,Crude Rate
,White,2106-3,Instantaneous death,R96.0,65-74 years,65-74,Male,M,10,Not Applicable,Not Applicable
,White,2106-3,Other ill-defined and unspecified causes of mortality,R99,< 1 year,1,Female,F,47,Not Applicable,Not Applicable
,White,2106-3,Other ill-defined and unspecified causes of mortality,R99,< 1 year,1,Male,M,70,Not Applicable,Not Applicable
,White,2106-3,Other ill-defined and unspecified causes of mortality,R99,1-4 years,4-Jan,Male,M,14,Not Applicable,Not Applicable
,White,2106-3,Other ill-defined and unspecified causes of mortality,R99,15-24 years,15-24,Male,M,22,Not Applicable,Not Applicable
,White,2106-3,Other ill-defined and unspecified causes of mortality,R99,25-34 years,25-34,Female,F,26,Not Applicable,Not Applicable
,White,2106-3,Other ill-defined and unspecified causes of mortality,R99,25-34 years,25-34,Male,M,42,Not Applicable,Not Applicable
,White,2106-3,Other ill-defined and unspecified causes of mortality,R99,35-44 years,35-44,Female,F,40,Not Applicable,Not Applicable
,White,2106-3,Other ill-defined and unspecified causes of mortality,R99,35-44 years,35-44,Male,M,67,Not Applicable,Not Applicable
,White,2106-3,Other ill-defined and unspecified causes of mortality,R99,45-54 years,45-54,Female,F,45,Not Applicable,Not Applicable
,White,2106-3,Other ill-defined and unspecified causes of mortality,R99,45-54 years,45-54,Male,M,74,Not Applicable,Not Applicable
,White,2106-3,Other ill-defined and unspecified causes of mortality,R99,55-64 years,55-64,Female,F,35,Not Applicable,Not Applicable
,White,2106-3,Other ill-defined and unspecified causes of mortality,R99,55-64 years,55-64,Male,M,79,Not Applicable,Not Applicable
,White,2106-3,Other ill-defined and unspecified causes of mortality,R99,65-74 years,65-74,Female,F,58,Not Applicable,Not Applicable
,White,2106-3,Other ill-defined and unspecified causes of mortality,R99,65-74 years,65-74,Male,M,74,Not Applicable,Not Applicable
,White,2106-3,Other ill-defined and unspecified causes of mortality,R99,75-84 years,75-84,Female,F,99,Not Applicable,Not Applicable
,White,2106-3,Other ill-defined and unspecified causes of mortality,R99,75-84 years,75-84,Male,M,82,Not Applicable,Not Applicable
,White,2106-3,Other ill-defined and unspecified causes of mortality,R99,85+ years,85+,Female,F,96,Not Applicable,Not Applicable
,White,2106-3,Other ill-defined and unspecified causes of mortality,R99,85+ years,85+,Male,M,61,Not Applicable,Not Applicable
,White,2106-3,"Pedestrian injured in collision with car, pick-up truck or van, traffic accident",V03.1,5-14 years,14-May,Male,M,26,Not Applicable,Not Applicable
,White,2106-3,"Pedestrian injured in collision with car, pick-up truck or van, traffic accident",V03.1,15-24 years,15-24,Male,M,24,Not Applicable,Not Applicable
,White,2106-3,"Pedestrian injured in collision with car, pick-up truck or van, traffic accident",V03.1,25-34 years,25-34,Male,M,29,Not Applicable,Not Applicable
,White,2106-3,"Pedestrian injured in collision with car, pick-up truck or van, traffic accident",V03.1,35-44 years,35-44,Female,F,15,Not Applicable,Not Applicable
,White,2106-3,"Pedestrian injured in collision with car, pick-up truck or van, traffic accident",V03.1,35-44 years,35-44,Male,M,35,Not Applicable,Not Applicable
,White,2106-3,"Pedestrian injured in collision with car, pick-up truck or van, traffic accident",V03.1,45-54 years,45-54,Male,M,36,Not Applicable,Not Applicable
,White,2106-3,"Pedestrian injured in collision with car, pick-up truck or van, traffic accident",V03.1,55-64 years,55-64,Female,F,16,Not Applicable,Not Applicable
,White,2106-3,"Pedestrian injured in collision with car, pick-up truck or van, traffic accident",V03.1,55-64 years,55-64,Male,M,32,Not Applicable,Not Applicable
,White,2106-3,"Pedestrian injured in collision with car, pick-up truck or van, traffic accident",V03.1,65-74 years,65-74,Female,F,13,Not Applicable,Not Applicable
,White,2106-3,"Pedestrian injured in collision with car, pick-up truck or van, traffic accident",V03.1,65-74 years,65-74,Male,M,25,Not Applicable,Not Applicable
,White,2106-3,"Pedestrian injured in collision with car, pick-up truck or van, traffic accident",V03.1,75-84 years,75-84,Female,F,18,Not Applicable,Not Applicable
,White,2106-3,"Pedestrian injured in collision with car, pick-up truck or van, traffic accident",V03.1,75-84 years,75-84,Male,M,19,Not Applicable,Not Applicable
,White,2106-3,"Pedestrian injured in collision with car, pick-up truck or van, traffic accident",V03.1,85+ years,85+,Male,M,10,Not Applicable,Not Applicable
,White,2106-3,Pedestrian injured in traffic accident involving other and unspecified motor vehicles,V09.2,5-14 years,14-May,Male,M,11,Not Applicable,Not Applicable
,White,2106-3,Pedestrian injured in traffic accident involving other and unspecified motor vehicles,V09.2,15-24 years,15-24,Male,M,15,Not Applicable,Not Applicable
,White,2106-3,Pedestrian injured in traffic accident involving other and unspecified motor vehicles,V09.2,25-34 years,25-34,Male,M,16,Not Applicable,Not Applicable
,White,2106-3,Pedestrian injured in traffic accident involving other and unspecified motor vehicles,V09.2,35-44 years,35-44,Male,M,33,Not Applicable,Not Applicable
,White,2106-3,Pedestrian injured in traffic accident involving other and unspecified motor vehicles,V09.2,45-54 years,45-54,Female,F,11,Not Applicable,Not Applicable
,White,2106-3,Pedestrian injured in traffic accident involving other and unspecified motor vehicles,V09.2,45-54 years,45-54,Male,M,24,Not Applicable,Not Applicable
,White,2106-3,Pedestrian injured in traffic accident involving other and unspecified motor vehicles,V09.2,55-64 years,55-64,Male,M,14,Not Applicable,Not Applicable
,White,2106-3,Pedestrian injured in traffic accident involving other and unspecified motor vehicles,V09.2,65-74 years,65-74,Male,M,13,Not Applicable,Not Applicable
,White,2106-3,Pedestrian injured in traffic accident involving other and unspecified motor vehicles,V09.2,75-84 years,75-84,Male,M,14,Not Applicable,Not Applicable
,White,2106-3,Pedestrian injured in unspecified transport accident,V09.9,35-44 years,35-44,Male,M,16,Not Applicable,Not Applicable
,White,2106-3,"Motorcycle rider injured in collision with car, pick-up truck or van, driver injured in traffic accident",V23.4,15-24 years,15-24,Male,M,15,Not Applicable,Not Applicable
,White,2106-3,"Motorcycle rider injured in collision with car, pick-up truck or van, driver injured in traffic accident",V23.4,25-34 years,25-34,Male,M,18,Not Applicable,Not Applicable
,White,2106-3,"Motorcycle rider injured in collision with car, pick-up truck or van, driver injured in traffic accident",V23.4,35-44 years,35-44,Male,M,19,Not Applicable,Not Applicable
,White,2106-3,"Motorcycle rider injured in collision with car, pick-up truck or van, driver injured in traffic accident",V23.4,45-54 years,45-54,Male,M,23,Not Applicable,Not Applicable
,White,2106-3,"Motorcycle rider injured in collision with fixed or stationary object, driver injured in traffic accident",V27.4,15-24 years,15-24,Male,M,12,Not Applicable,Not Applicable
,White,2106-3,"Motorcycle rider injured in collision with fixed or stationary object, driver injured in traffic accident",V27.4,25-34 years,25-34,Male,M,10,Not Applicable,Not Applicable
,White,2106-3,"Motorcycle rider injured in noncollision transport accident, driver injured in traffic accident",V28.4,45-54 years,45-54,Male,M,11,Not Applicable,Not Applicable
,White,2106-3,Driver injured in collision with other and unspecified motor vehicles in traffic accident,V29.4,25-34 years,25-34,Male,M,10,Not Applicable,Not Applicable
,White,2106-3,Motorcycle rider [any] injured in unspecified traffic accident,V29.9,15-24 years,15-24,Male,M,14,Not Applicable,Not Applicable
,White,2106-3,Motorcycle rider [any] injured in unspecified traffic accident,V29.9,25-34 years,25-34,Male,M,12,Not Applicable,Not Applicable
,White,2106-3,Motorcycle rider [any] injured in unspecified traffic accident,V29.9,35-44 years,35-44,Male,M,13,Not Applicable,Not Applicable
,White,2106-3,Motorcycle rider [any] injured in unspecified traffic accident,V29.9,45-54 years,45-54,Male,M,15,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident",V43.5,15-24 years,15-24,Female,F,38,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident",V43.5,15-24 years,15-24,Male,M,35,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident",V43.5,25-34 years,25-34,Female,F,24,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident",V43.5,25-34 years,25-34,Male,M,33,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident",V43.5,35-44 years,35-44,Female,F,17,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident",V43.5,35-44 years,35-44,Male,M,20,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident",V43.5,45-54 years,45-54,Female,F,24,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident",V43.5,45-54 years,45-54,Male,M,39,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident",V43.5,55-64 years,55-64,Female,F,19,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident",V43.5,55-64 years,55-64,Male,M,17,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident",V43.5,65-74 years,65-74,Female,F,23,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident",V43.5,65-74 years,65-74,Male,M,29,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident",V43.5,75-84 years,75-84,Female,F,44,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident",V43.5,75-84 years,75-84,Male,M,58,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident",V43.5,85+ years,85+,Female,F,13,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident",V43.5,85+ years,85+,Male,M,24,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident",V43.6,1-4 years,4-Jan,Female,F,11,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident",V43.6,5-14 years,14-May,Male,M,15,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident",V43.6,15-24 years,15-24,Female,F,15,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident",V43.6,15-24 years,15-24,Male,M,18,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident",V43.6,55-64 years,55-64,Female,F,10,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident",V43.6,65-74 years,65-74,Female,F,19,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident",V43.6,65-74 years,65-74,Male,M,10,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident",V43.6,75-84 years,75-84,Female,F,29,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident",V43.6,75-84 years,75-84,Male,M,18,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in collision with car, pick-up truck or van, unspecified car occupant injured in traffic accident",V43.9,15-24 years,15-24,Female,F,10,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in collision with car, pick-up truck or van, unspecified car occupant injured in traffic accident",V43.9,15-24 years,15-24,Male,M,10,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in collision with car, pick-up truck or van, unspecified car occupant injured in traffic accident",V43.9,45-54 years,45-54,Male,M,10,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in collision with heavy transport vehicle or bus, driver injured in traffic accident",V44.5,75-84 years,75-84,Male,M,10,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident",V47.5,15-24 years,15-24,Female,F,23,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident",V47.5,15-24 years,15-24,Male,M,47,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident",V47.5,25-34 years,25-34,Female,F,14,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident",V47.5,25-34 years,25-34,Male,M,36,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident",V47.5,35-44 years,35-44,Female,F,12,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident",V47.5,35-44 years,35-44,Male,M,19,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident",V47.5,45-54 years,45-54,Male,M,17,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident",V47.5,55-64 years,55-64,Male,M,11,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident",V47.5,65-74 years,65-74,Male,M,11,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident",V47.5,75-84 years,75-84,Male,M,10,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in collision with fixed or stationary object, passenger injured in traffic accident",V47.6,15-24 years,15-24,Female,F,12,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in collision with fixed or stationary object, passenger injured in traffic accident",V47.6,15-24 years,15-24,Male,M,13,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in collision with fixed or stationary object, unspecified car occupant injured in traffic accident",V47.9,15-24 years,15-24,Male,M,11,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in noncollision transport accident, driver injured in traffic accident",V48.5,15-24 years,15-24,Female,F,14,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in noncollision transport accident, driver injured in traffic accident",V48.5,15-24 years,15-24,Male,M,34,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in noncollision transport accident, driver injured in traffic accident",V48.5,25-34 years,25-34,Female,F,10,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in noncollision transport accident, driver injured in traffic accident",V48.5,25-34 years,25-34,Male,M,25,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in noncollision transport accident, driver injured in traffic accident",V48.5,35-44 years,35-44,Female,F,17,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in noncollision transport accident, driver injured in traffic accident",V48.5,35-44 years,35-44,Male,M,14,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in noncollision transport accident, driver injured in traffic accident",V48.5,45-54 years,45-54,Male,M,14,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in noncollision transport accident, passenger injured in traffic accident",V48.6,15-24 years,15-24,Male,M,22,Not Applicable,Not Applicable
,White,2106-3,"Car occupant injured in noncollision transport accident, unspecified car occupant injured in traffic accident",V48.9,15-24 years,15-24,Male,M,12,Not Applicable,Not Applicable
,White,2106-3,Passenger injured in collision with other and unspecified motor vehicles in traffic accident,V49.5,15-24 years,15-24,Male,M,11,Not Applicable,Not Applicable
,White,2106-3,Car occupant [any] injured in unspecified traffic accident,V49.9,15-24 years,15-24,Female,F,18,Not Applicable,Not Applicable
,White,2106-3,Car occupant [any] injured in unspecified traffic accident,V49.9,15-24 years,15-24,Male,M,37,Not Applicable,Not Applicable
,White,2106-3,Car occupant [any] injured in unspecified traffic accident,V49.9,25-34 years,25-34,Male,M,14,Not Applicable,Not Applicable
,White,2106-3,Car occupant [any] injured in unspecified traffic accident,V49.9,35-44 years,35-44,Female,F,13,Not Applicable,Not Applicable
,White,2106-3,Car occupant [any] injured in unspecified traffic accident,V49.9,35-44 years,35-44,Male,M,14,Not Applicable,Not Applicable
,White,2106-3,Car occupant [any] injured in unspecified traffic accident,V49.9,45-54 years,45-54,Female,F,14,Not Applicable,Not Applicable
,White,2106-3,Car occupant [any] injured in unspecified traffic accident,V49.9,45-54 years,45-54,Male,M,21,Not Applicable,Not Applicable
,White,2106-3,Car occupant [any] injured in unspecified traffic accident,V49.9,55-64 years,55-64,Female,F,11,Not Applicable,Not Applicable
,White,2106-3,Car occupant [any] injured in unspecified traffic accident,V49.9,65-74 years,65-74,Female,F,13,Not Applicable,Not Applicable
,White,2106-3,Car occupant [any] injured in unspecified traffic accident,V49.9,65-74 years,65-74,Male,M,11,Not Applicable,Not Applicable
,White,2106-3,Car occupant [any] injured in unspecified traffic accident,V49.9,75-84 years,75-84,Female,F,18,Not Applicable,Not Applicable
,White,2106-3,Car occupant [any] injured in unspecified traffic accident,V49.9,75-84 years,75-84,Male,M,13,Not Applicable,Not Applicable
,White,2106-3,"Occupant of pick-up truck or van injured in collision with car, pick-up truck or van, driver injured in traffic accident",V53.5,75-84 years,75-84,Male,M,10,Not Applicable,Not Applicable
,White,2106-3,"Occupant of pick-up truck or van injured in collision with heavy transport vehicle or bus, driver injured in traffic accident",V54.5,15-24 years,15-24,Male,M,10,Not Applicable,Not Applicable
,White,2106-3,"Occupant of pick-up truck or van injured in collision with fixed or stationary object, driver injured in traffic accident",V57.5,15-24 years,15-24,Male,M,17,Not Applicable,Not Applicable
,White,2106-3,"Occupant of pick-up truck or van injured in collision with fixed or stationary object, driver injured in traffic accident",V57.5,25-34 years,25-34,Male,M,18,Not Applicable,Not Applicable
,White,2106-3,"Occupant of pick-up truck or van injured in noncollision transport accident, driver injured in traffic accident",V58.5,15-24 years,15-24,Male,M,21,Not Applicable,Not Applicable
,White,2106-3,"Occupant of pick-up truck or van injured in noncollision transport accident, driver injured in traffic accident",V58.5,25-34 years,25-34,Male,M,11,Not Applicable,Not Applicable
,White,2106-3,"Occupant of pick-up truck or van injured in noncollision transport accident, driver injured in traffic accident",V58.5,35-44 years,35-44,Male,M,11,Not Applicable,Not Applicable
,White,2106-3,"Occupant of pick-up truck or van injured in noncollision transport accident, passenger injured in traffic accident",V58.6,15-24 years,15-24,Male,M,12,Not Applicable,Not Applicable
,White,2106-3,Unspecified occupant of all-terrain or other off-road motor vehicle injured in nontraffic accident,V86.9,15-24 years,15-24,Male,M,10,Not Applicable,Not Applicable
,White,2106-3,Person injured in collision between car and pick-up truck or van (traffic),V87.2,15-24 years,15-24,Male,M,11,Not Applicable,Not Applicable
,White,2106-3,Person injured in collision between other specified motor vehicles (traffic),V87.7,5-14 years,14-May,Male,M,13,Not Applicable,Not Applicable
,White,2106-3,Person injured in collision between other specified motor vehicles (traffic),V87.7,15-24 years,15-24,Female,F,46,Not Applicable,Not Applicable
,White,2106-3,Person injured in collision between other specified motor vehicles (traffic),V87.7,15-24 years,15-24,Male,M,61,Not Applicable,Not Applicable
,White,2106-3,Person injured in collision between other specified motor vehicles (traffic),V87.7,25-34 years,25-34,Female,F,20,Not Applicable,Not Applicable
,White,2106-3,Person injured in collision between other specified motor vehicles (traffic),V87.7,25-34 years,25-34,Male,M,37,Not Applicable,Not Applicable
,White,2106-3,Person injured in collision between other specified motor vehicles (traffic),V87.7,35-44 years,35-44,Female,F,27,Not Applicable,Not Applicable
,White,2106-3,Person injured in collision between other specified motor vehicles (traffic),V87.7,35-44 years,35-44,Male,M,47,Not Applicable,Not Applicable
,White,2106-3,Person injured in collision between other specified motor vehicles (traffic),V87.7,45-54 years,45-54,Female,F,23,Not Applicable,Not Applicable
,White,2106-3,Person injured in collision between other specified motor vehicles (traffic),V87.7,45-54 years,45-54,Male,M,31,Not Applicable,Not Applicable
,White,2106-3,Person injured in collision between other specified motor vehicles (traffic),V87.7,55-64 years,55-64,Female,F,18,Not Applicable,Not Applicable
,White,2106-3,Person injured in collision between other specified motor vehicles (traffic),V87.7,55-64 years,55-64,Male,M,21,Not Applicable,Not Applicable
,White,2106-3,Person injured in collision between other specified motor vehicles (traffic),V87.7,65-74 years,65-74,Female,F,36,Not Applicable,Not Applicable
,White,2106-3,Person injured in collision between other specified motor vehicles (traffic),V87.7,65-74 years,65-74,Male,M,39,Not Applicable,Not Applicable
,White,2106-3,Person injured in collision between other specified motor vehicles (traffic),V87.7,75-84 years,75-84,Female,F,31,Not Applicable,Not Applicable
,White,2106-3,Person injured in collision between other specified motor vehicles (traffic),V87.7,75-84 years,75-84,Male,M,44,Not Applicable,Not Applicable
,White,2106-3,Person injured in collision between other specified motor vehicles (traffic),V87.7,85+ years,85+,Female,F,14,Not Applicable,Not Applicable
,White,2106-3,Person injured in collision between other specified motor vehicles (traffic),V87.7,85+ years,85+,Male,M,28,Not Applicable,Not Applicable
,White,2106-3,Person injured in other specified noncollision transport accidents involving motor vehicle (traffic),V87.8,15-24 years,15-24,Female,F,13,Not Applicable,Not Applicable
,White,2106-3,Person injured in other specified noncollision transport accidents involving motor vehicle (traffic),V87.8,15-24 years,15-24,Male,M,28,Not Applicable,Not Applicable
,White,2106-3,Person injured in other specified noncollision transport accidents involving motor vehicle (traffic),V87.8,35-44 years,35-44,Male,M,12,Not Applicable,Not Applicable
,White,2106-3,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,< 1 year,1,Female,F,11,Not Applicable,Not Applicable
,White,2106-3,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,1-4 years,4-Jan,Female,F,13,Not Applicable,Not Applicable
,White,2106-3,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,5-14 years,14-May,Female,F,31,Not Applicable,Not Applicable
,White,2106-3,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,5-14 years,14-May,Male,M,26,Not Applicable,Not Applicable
,White,2106-3,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,15-24 years,15-24,Female,F,127,Not Applicable,Not Applicable
,White,2106-3,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,15-24 years,15-24,Male,M,285,Not Applicable,Not Applicable
,White,2106-3,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,25-34 years,25-34,Female,F,86,Not Applicable,Not Applicable
,White,2106-3,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,25-34 years,25-34,Male,M,140,Not Applicable,Not Applicable
,White,2106-3,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,35-44 years,35-44,Female,F,78,Not Applicable,Not Applicable
,White,2106-3,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,35-44 years,35-44,Male,M,141,Not Applicable,Not Applicable
,White,2106-3,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,45-54 years,45-54,Female,F,50,Not Applicable,Not Applicable
,White,2106-3,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,45-54 years,45-54,Male,M,109,Not Applicable,Not Applicable
,White,2106-3,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,55-64 years,55-64,Female,F,53,Not Applicable,Not Applicable
,White,2106-3,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,55-64 years,55-64,Male,M,101,Not Applicable,Not Applicable
,White,2106-3,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,65-74 years,65-74,Female,F,96,Not Applicable,Not Applicable
,White,2106-3,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,65-74 years,65-74,Male,M,101,Not Applicable,Not Applicable
,White,2106-3,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,75-84 years,75-84,Female,F,109,Not Applicable,Not Applicable
,White,2106-3,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,75-84 years,75-84,Male,M,147,Not Applicable,Not Applicable
,White,2106-3,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,85+ years,85+,Female,F,49,Not Applicable,Not Applicable
,White,2106-3,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,85+ years,85+,Male,M,58,Not Applicable,Not Applicable
,White,2106-3,Person injured in unspecified vehicle accident,V89.9,15-24 years,15-24,Female,F,10,Not Applicable,Not Applicable
,White,2106-3,"Fall on same level from slipping, tripping and stumbling",W01,65-74 years,65-74,Female,F,11,Not Applicable,Not Applicable
,White,2106-3,"Fall on same level from slipping, tripping and stumbling",W01,75-84 years,75-84,Female,F,34,Not Applicable,Not Applicable
,White,2106-3,"Fall on same level from slipping, tripping and stumbling",W01,75-84 years,75-84,Male,M,21,Not Applicable,Not Applicable
,White,2106-3,"Fall on same level from slipping, tripping and stumbling",W01,85+ years,85+,Female,F,26,Not Applicable,Not Applicable
,White,2106-3,"Fall on same level from slipping, tripping and stumbling",W01,85+ years,85+,Male,M,12,Not Applicable,Not Applicable
,White,2106-3,Fall involving wheelchair,W05,85+ years,85+,Female,F,11,Not Applicable,Not Applicable
,White,2106-3,Fall involving bed,W06,75-84 years,75-84,Female,F,17,Not Applicable,Not Applicable
,White,2106-3,Fall involving bed,W06,75-84 years,75-84,Male,M,15,Not Applicable,Not Applicable
,White,2106-3,Fall involving bed,W06,85+ years,85+,Female,F,30,Not Applicable,Not Applicable
,White,2106-3,Fall involving bed,W06,85+ years,85+,Male,M,10,Not Applicable,Not Applicable
,White,2106-3,Fall on and from stairs and steps,W10,55-64 years,55-64,Male,M,11,Not Applicable,Not Applicable
,White,2106-3,Fall on and from stairs and steps,W10,65-74 years,65-74,Male,M,27,Not Applicable,Not Applicable
,White,2106-3,Fall on and from stairs and steps,W10,75-84 years,75-84,Female,F,46,Not Applicable,Not Applicable
,White,2106-3,Fall on and from stairs and steps,W10,75-84 years,75-84,Male,M,28,Not Applicable,Not Applicable
,White,2106-3,Fall on and from stairs and steps,W10,85+ years,85+,Female,F,21,Not Applicable,Not Applicable
,White,2106-3,Fall on and from stairs and steps,W10,85+ years,85+,Male,M,12,Not Applicable,Not Applicable
,White,2106-3,Fall on and from ladder,W11,55-64 years,55-64,Male,M,12,Not Applicable,Not Applicable
,White,2106-3,Fall on and from ladder,W11,65-74 years,65-74,Male,M,17,Not Applicable,Not Applicable
,White,2106-3,"Fall from, out of or through building or structure",W13,25-34 years,25-34,Male,M,14,Not Applicable,Not Applicable
,White,2106-3,"Fall from, out of or through building or structure",W13,35-44 years,35-44,Male,M,15,Not Applicable,Not Applicable
,White,2106-3,"Fall from, out of or through building or structure",W13,45-54 years,45-54,Male,M,10,Not Applicable,Not Applicable
,White,2106-3,"Fall from, out of or through building or structure",W13,55-64 years,55-64,Male,M,10,Not Applicable,Not Applicable
,White,2106-3,"Fall from, out of or through building or structure",W13,65-74 years,65-74,Male,M,12,Not Applicable,Not Applicable
,White,2106-3,Other fall from one level to another,W17,35-44 years,35-44,Male,M,13,Not Applicable,Not Applicable
,White,2106-3,Other fall from one level to another,W17,65-74 years,65-74,Male,M,13,Not Applicable,Not Applicable
,White,2106-3,Other fall on same level,W18,75-84 years,75-84,Female,F,14,Not Applicable,Not Applicable
,White,2106-3,Other fall on same level,W18,75-84 years,75-84,Male,M,12,Not Applicable,Not Applicable
,White,2106-3,Other fall on same level,W18,85+ years,85+,Female,F,13,Not Applicable,Not Applicable
,White,2106-3,Other fall on same level,W18,85+ years,85+,Male,M,10,Not Applicable,Not Applicable
,White,2106-3,Unspecified fall,W19,15-24 years,15-24,Male,M,15,Not Applicable,Not Applicable
,White,2106-3,Unspecified fall,W19,25-34 years,25-34,Male,M,12,Not Applicable,Not Applicable
,White,2106-3,Unspecified fall,W19,35-44 years,35-44,Female,F,14,Not Applicable,Not Applicable
,White,2106-3,Unspecified fall,W19,35-44 years,35-44,Male,M,35,Not Applicable,Not Applicable
,White,2106-3,Unspecified fall,W19,45-54 years,45-54,Female,F,14,Not Applicable,Not Applicable
